,settlementDate,settlementPeriod,solar,wind_off,wind_on
2016051340,2016-05-13,40,946,3003.755,2431.975
2016051339,2016-05-13,39,1382,3003.755,2431.975
2016051338,2016-05-13,38,1818,2965.02,2428.458
2016051337,2016-05-13,37,2331,2965.02,2428.458
2016051336,2016-05-13,36,2843,2923.644,2426.256
2016051335,2016-05-13,35,3371,2923.644,2426.256
2016051334,2016-05-13,34,3898,2875.881,2443.091
2016051333,2016-05-13,33,4338,2875.881,2443.091
2016051332,2016-05-13,32,4778,2795.493,2476.463
2016051331,2016-05-13,31,5128,2795.493,2476.463
2016051330,2016-05-13,30,5477,2733.37,2530.444
2016051329,2016-05-13,29,5712,2733.37,2530.444
2016051328,2016-05-13,28,5946,2696.764,2580.686
2016051327,2016-05-13,27,5939,2696.764,2580.686
2016051326,2016-05-13,26,5931,2645.629,2657.27
2016051325,2016-05-13,25,5719,2645.629,2657.27
2016051324,2016-05-13,24,5506,2597.588,2711.56
2016051323,2016-05-13,23,5198,2597.588,2711.56
2016051322,2016-05-13,22,4890,2583.666,2807.893
2016051321,2016-05-13,21,4413,2583.666,2807.893
2016051320,2016-05-13,20,3936,2564.248,2693.416
2016051319,2016-05-13,19,3323,2564.248,2693.416
2016051318,2016-05-13,18,2710,2487.708,2532.216
2016051317,2016-05-13,17,2165,2487.708,2532.216
2016051316,2016-05-13,16,1619,2383.799,2391.527
2016051315,2016-05-13,15,1195,2383.799,2391.527
2016051314,2016-05-13,14,771,2330.232,2257.429
2016051313,2016-05-13,13,493,2330.232,2257.429
2016051312,2016-05-13,12,214,2310.622,2187.054
2016051311,2016-05-13,11,107,2310.622,2187.054
2016051310,2016-05-13,10,0,2317.751,2184.482
2016051309,2016-05-13,9,0,2317.751,2184.482
2016051308,2016-05-13,8,0,2430.144,2233.379
2016051307,2016-05-13,7,0,2430.144,2233.379
2016051306,2016-05-13,6,0,2562.708,2234.655
2016051305,2016-05-13,5,0,2562.708,2234.655
2016051304,2016-05-13,4,0,2687.764,2248.8
2016051303,2016-05-13,3,0,2687.764,2248.8
2016051302,2016-05-13,2,0,2873.56,2285.783
2016051301,2016-05-13,1,0,2873.56,2285.783
2016051448,2016-05-14,48,0,1467.721,1073.366
2016051447,2016-05-14,47,0,1467.721,1073.366
2016051446,2016-05-14,46,0,1691.095,1189.113
2016051445,2016-05-14,45,1,1691.095,1189.113
2016051444,2016-05-14,44,2,1896.103,1323.028
2016051443,2016-05-14,43,154,1896.103,1323.028
2016051442,2016-05-14,42,305,2091.3,1478.529
2016051441,2016-05-14,41,655,2091.3,1478.529
2016051440,2016-05-14,40,1004,2302.409,1611.745
2016051439,2016-05-14,39,1444,2302.409,1611.745
2016051438,2016-05-14,38,1884,2281.433,1644.351
2016051437,2016-05-14,37,2393,2281.433,1644.351
2016051436,2016-05-14,36,2901,2237.923,1680.601
2016051435,2016-05-14,35,3421,2237.923,1680.601
2016051434,2016-05-14,34,3940,2193.972,1726.703
2016051433,2016-05-14,33,4368,2193.972,1726.703
2016051432,2016-05-14,32,4796,2124.799,1737.865
2016051431,2016-05-14,31,5117,2124.799,1737.865
2016051430,2016-05-14,30,5437,2041.07,1757.191
2016051429,2016-05-14,29,5642,2041.07,1757.191
2016051428,2016-05-14,28,5847,1992.674,1796.977
2016051427,2016-05-14,27,5848,1992.674,1796.977
2016051426,2016-05-14,26,5849,1973.138,1855.209
2016051425,2016-05-14,25,5659,1973.138,1855.209
2016051424,2016-05-14,24,5468,1957.643,1874.103
2016051423,2016-05-14,23,5166,1957.643,1874.103
2016051422,2016-05-14,22,4863,1847.209,1986.012
2016051421,2016-05-14,21,4400,1847.209,1986.012
2016051420,2016-05-14,20,3937,1927.412,1946.288
2016051419,2016-05-14,19,3381,1927.412,1946.288
2016051418,2016-05-14,18,2825,1990.964,1838.66
2016051417,2016-05-14,17,2291,1990.964,1838.66
2016051416,2016-05-14,16,1756,2026.165,1665.46
2016051415,2016-05-14,15,1309,2026.165,1665.46
2016051414,2016-05-14,14,862,1985.543,1590.931
2016051413,2016-05-14,13,550,1985.543,1590.931
2016051412,2016-05-14,12,238,1980.535,1604.135
2016051411,2016-05-14,11,119,1980.535,1604.135
2016051410,2016-05-14,10,0,1991.903,1619.149
2016051409,2016-05-14,9,0,1991.903,1619.149
2016051408,2016-05-14,8,0,2044.721,1649.427
2016051407,2016-05-14,7,0,2044.721,1649.427
2016051406,2016-05-14,6,0,2102.203,1714.429
2016051405,2016-05-14,5,0,2102.203,1714.429
2016051404,2016-05-14,4,0,2196.892,1781.213
2016051403,2016-05-14,3,0,2196.892,1781.213
2016051402,2016-05-14,2,0,2501.158,1963.564
2016051401,2016-05-14,1,0,2501.158,1963.564
2016051548,2016-05-15,48,0,292.571,976.151
2016051547,2016-05-15,47,0,292.571,976.151
2016051546,2016-05-15,46,0,311.202,1052.468
2016051545,2016-05-15,45,1,311.202,1052.468
2016051544,2016-05-15,44,2,333.108,1160.113
2016051543,2016-05-15,43,141,333.108,1160.113
2016051542,2016-05-15,42,279,358.252,1271.172
2016051541,2016-05-15,41,592,358.252,1271.172
2016051540,2016-05-15,40,904,367.851,1362.56
2016051539,2016-05-15,39,1292,367.851,1362.56
2016051538,2016-05-15,38,1679,334.079,1332.642
2016051537,2016-05-15,37,2123,334.079,1332.642
2016051536,2016-05-15,36,2566,306.998,1306.898
2016051535,2016-05-15,35,3017,306.998,1306.898
2016051534,2016-05-15,34,3468,282.458,1275.429
2016051533,2016-05-15,33,3869,282.458,1275.429
2016051532,2016-05-15,32,4269,257.187,1179.7
2016051531,2016-05-15,31,4607,257.187,1179.7
2016051530,2016-05-15,30,4944,250.107,1099.264
2016051529,2016-05-15,29,5185,250.107,1099.264
2016051528,2016-05-15,28,5426,258.258,1039.418
2016051527,2016-05-15,27,5489,258.258,1039.418
2016051526,2016-05-15,26,5551,287.416,977.681
2016051525,2016-05-15,25,5447,287.416,977.681
2016051524,2016-05-15,24,5342,330.082,917.601
2016051523,2016-05-15,23,5122,330.082,917.601
2016051522,2016-05-15,22,4901,353.848,887.416
2016051521,2016-05-15,21,4475,353.848,887.416
2016051520,2016-05-15,20,4049,434.95,803.898
2016051519,2016-05-15,19,3480,434.95,803.898
2016051518,2016-05-15,18,2911,539.769,751.289
2016051517,2016-05-15,17,2370,539.769,751.289
2016051516,2016-05-15,16,1828,653.952,713.683
2016051515,2016-05-15,15,1371,653.952,713.683
2016051514,2016-05-15,14,914,729.582,714.031
2016051513,2016-05-15,13,587,729.582,714.031
2016051512,2016-05-15,12,260,784.665,697.739
2016051511,2016-05-15,11,130,784.665,697.739
2016051510,2016-05-15,10,0,813.061,697.886
2016051509,2016-05-15,9,0,813.061,697.886
2016051508,2016-05-15,8,0,794.708,707.214
2016051507,2016-05-15,7,0,794.708,707.214
2016051506,2016-05-15,6,0,786.817,722.606
2016051505,2016-05-15,5,0,786.817,722.606
2016051504,2016-05-15,4,0,816.543,741.557
2016051503,2016-05-15,3,0,816.543,741.557
2016051502,2016-05-15,2,0,1252.023,968.826
2016051501,2016-05-15,1,0,1252.023,968.826
2016051648,2016-05-16,48,0,162.879,652.865
2016051647,2016-05-16,47,0,162.879,652.865
2016051646,2016-05-16,46,0,162.506,717.422
2016051645,2016-05-16,45,1,162.506,717.422
2016051644,2016-05-16,44,2,163.289,837.149
2016051643,2016-05-16,43,152,163.289,837.149
2016051642,2016-05-16,42,301,173.036,972.386
2016051641,2016-05-16,41,637,173.036,972.386
2016051640,2016-05-16,40,972,209.16,1131.949
2016051639,2016-05-16,39,1372,209.16,1131.949
2016051638,2016-05-16,38,1772,217.884,1176.866
2016051637,2016-05-16,37,2214,217.884,1176.866
2016051636,2016-05-16,36,2656,227.765,1228.872
2016051635,2016-05-16,35,3092,227.765,1228.872
2016051634,2016-05-16,34,3527,243.258,1285.514
2016051633,2016-05-16,33,3900,243.258,1285.514
2016051632,2016-05-16,32,4273,220.718,1205.666
2016051631,2016-05-16,31,4581,220.718,1205.666
2016051630,2016-05-16,30,4889,199.501,1126.384
2016051629,2016-05-16,29,5098,199.501,1126.384
2016051628,2016-05-16,28,5306,189.524,1054.5
2016051627,2016-05-16,27,5364,189.524,1054.5
2016051626,2016-05-16,26,5421,196.458,990.229
2016051625,2016-05-16,25,5341,196.458,990.229
2016051624,2016-05-16,24,5260,206.519,931.832
2016051623,2016-05-16,23,5059,206.519,931.832
2016051622,2016-05-16,22,4858,233.197,962.335
2016051621,2016-05-16,21,4437,233.197,962.335
2016051620,2016-05-16,20,4016,257.29,932.841
2016051619,2016-05-16,19,3444,257.29,932.841
2016051618,2016-05-16,18,2871,271.029,880.601
2016051617,2016-05-16,17,2329,271.029,880.601
2016051616,2016-05-16,16,1786,290.639,842.789
2016051615,2016-05-16,15,1338,290.639,842.789
2016051614,2016-05-16,14,889,299.828,841.798
2016051613,2016-05-16,13,572,299.828,841.798
2016051612,2016-05-16,12,254,307.272,846.789
2016051611,2016-05-16,11,127,307.272,846.789
2016051610,2016-05-16,10,0,326.518,864.414
2016051609,2016-05-16,9,0,326.518,864.414
2016051608,2016-05-16,8,0,323.108,862.11
2016051607,2016-05-16,7,0,323.108,862.11
2016051606,2016-05-16,6,0,320.34,862.207
2016051605,2016-05-16,5,0,320.34,862.207
2016051604,2016-05-16,4,0,339.056,858.679
2016051603,2016-05-16,3,0,339.056,858.679
2016051602,2016-05-16,2,0,275.075,916.852
2016051601,2016-05-16,1,0,275.075,916.852
2016051748,2016-05-17,48,0,2761.833,2390.506
2016051747,2016-05-17,47,0,2761.833,2390.506
2016051746,2016-05-17,46,0,2765.814,2543.809
2016051745,2016-05-17,45,1,2765.814,2543.809
2016051744,2016-05-17,44,2,2534.794,2567.159
2016051743,2016-05-17,43,119,2534.794,2567.159
2016051742,2016-05-17,42,236,2318.835,2595.382
2016051741,2016-05-17,41,497,2318.835,2595.382
2016051740,2016-05-17,40,758,2077.201,2561.82
2016051739,2016-05-17,39,1122,2077.201,2561.82
2016051738,2016-05-17,38,1486,1676.185,2536.907
2016051737,2016-05-17,37,1961,1676.185,2536.907
2016051736,2016-05-17,36,2435,1260.269,2504.199
2016051735,2016-05-17,35,2958,1260.269,2504.199
2016051734,2016-05-17,34,3480,911.109,2463.113
2016051733,2016-05-17,33,3908,911.109,2463.113
2016051732,2016-05-17,32,4336,653.775,2258.753
2016051731,2016-05-17,31,4648,653.775,2258.753
2016051730,2016-05-17,30,4959,521.401,2063.998
2016051729,2016-05-17,29,5173,521.401,2063.998
2016051728,2016-05-17,28,5386,435.594,1833.665
2016051727,2016-05-17,27,5440,435.594,1833.665
2016051726,2016-05-17,26,5493,390.894,1493.72
2016051725,2016-05-17,25,5405,390.894,1493.72
2016051724,2016-05-17,24,5317,348.287,1180.355
2016051723,2016-05-17,23,5118,348.287,1180.355
2016051722,2016-05-17,22,4919,347.971,1013.942
2016051721,2016-05-17,21,4508,347.971,1013.942
2016051720,2016-05-17,20,4096,251.586,818.596
2016051719,2016-05-17,19,3557,251.586,818.596
2016051718,2016-05-17,18,3017,190.825,676.552
2016051717,2016-05-17,17,2482,190.825,676.552
2016051716,2016-05-17,16,1946,163.893,600.915
2016051715,2016-05-17,15,1483,163.893,600.915
2016051714,2016-05-17,14,1019,148.334,574.744
2016051713,2016-05-17,13,664,148.334,574.744
2016051712,2016-05-17,12,309,145.501,536.555
2016051711,2016-05-17,11,155,145.501,536.555
2016051710,2016-05-17,10,0,156.376,514.797
2016051709,2016-05-17,9,0,156.376,514.797
2016051708,2016-05-17,8,0,185.687,516.876
2016051707,2016-05-17,7,0,185.687,516.876
2016051706,2016-05-17,6,0,227.398,533.775
2016051705,2016-05-17,5,0,227.398,533.775
2016051704,2016-05-17,4,0,267.853,562.03
2016051703,2016-05-17,3,0,267.853,562.03
2016051702,2016-05-17,2,0,164.981,594.985
2016051701,2016-05-17,1,0,164.981,594.985
2016051848,2016-05-18,48,0,440.529,1129.147
2016051847,2016-05-18,47,0,440.529,1129.147
2016051846,2016-05-18,46,0,536.673,1223.722
2016051845,2016-05-18,45,3,536.673,1223.722
2016051844,2016-05-18,44,5,618.291,1341.744
2016051843,2016-05-18,43,145,618.291,1341.744
2016051842,2016-05-18,42,285,716.819,1480.217
2016051841,2016-05-18,41,586,716.819,1480.217
2016051840,2016-05-18,40,887,812.836,1580.427
2016051839,2016-05-18,39,1217,812.836,1580.427
2016051838,2016-05-18,38,1546,849.408,1550.347
2016051837,2016-05-18,37,1874,849.408,1550.347
2016051836,2016-05-18,36,2201,933.306,1522.613
2016051835,2016-05-18,35,2497,933.306,1522.613
2016051834,2016-05-18,34,2793,1038.118,1504.436
2016051833,2016-05-18,33,2978,1038.118,1504.436
2016051832,2016-05-18,32,3163,1087.893,1344.193
2016051831,2016-05-18,31,3226,1087.893,1344.193
2016051830,2016-05-18,30,3288,1174.836,1206.19
2016051829,2016-05-18,29,3259,1174.836,1206.19
2016051828,2016-05-18,28,3230,1307.768,1113.052
2016051827,2016-05-18,27,3091,1307.768,1113.052
2016051826,2016-05-18,26,2952,1310.136,1008.973
2016051825,2016-05-18,25,2727,1310.136,1008.973
2016051824,2016-05-18,24,2501,1323.054,916.893
2016051823,2016-05-18,23,2240,1323.054,916.893
2016051822,2016-05-18,22,1978,1202.894,803.168
2016051821,2016-05-18,21,1709,1202.894,803.168
2016051820,2016-05-18,20,1439,1242.412,806.267
2016051819,2016-05-18,19,1183,1242.412,806.267
2016051818,2016-05-18,18,926,1308.155,807.981
2016051817,2016-05-18,17,717,1308.155,807.981
2016051816,2016-05-18,16,507,1432.539,855.587
2016051815,2016-05-18,15,369,1432.539,855.587
2016051814,2016-05-18,14,230,1593.619,962.373
2016051813,2016-05-18,13,149,1593.619,962.373
2016051812,2016-05-18,12,68,1806.288,1091.945
2016051811,2016-05-18,11,34,1806.288,1091.945
2016051810,2016-05-18,10,0,1995.707,1243.619
2016051809,2016-05-18,9,0,1995.707,1243.619
2016051808,2016-05-18,8,0,2156.208,1450.542
2016051807,2016-05-18,7,0,2156.208,1450.542
2016051806,2016-05-18,6,0,2255.472,1587.293
2016051805,2016-05-18,5,0,2255.472,1587.293
2016051804,2016-05-18,4,0,2391.132,1755.543
2016051803,2016-05-18,3,0,2391.132,1755.543
2016051802,2016-05-18,2,0,2751.134,2247.461
2016051801,2016-05-18,1,0,2751.134,2247.461
2016051948,2016-05-19,48,0,2635.637,2876.781
2016051947,2016-05-19,47,0,2635.637,2876.781
2016051946,2016-05-19,46,0,2652.965,2827.05
2016051945,2016-05-19,45,1,2652.965,2827.05
2016051944,2016-05-19,44,2,2455.132,2875.122
2016051943,2016-05-19,43,83,2455.132,2875.122
2016051942,2016-05-19,42,164,2229.85,2925.97
2016051941,2016-05-19,41,342,2229.85,2925.97
2016051940,2016-05-19,40,519,2005.73,2883.017
2016051939,2016-05-19,39,755,2005.73,2883.017
2016051938,2016-05-19,38,990,1625.244,2992.521
2016051937,2016-05-19,37,1287,1625.244,2992.521
2016051936,2016-05-19,36,1584,1271.739,3080.194
2016051935,2016-05-19,35,1906,1271.739,3080.194
2016051934,2016-05-19,34,2228,962.957,3147.333
2016051933,2016-05-19,33,2563,962.957,3147.333
2016051932,2016-05-19,32,2897,677.446,2868.346
2016051931,2016-05-19,31,3241,677.446,2868.346
2016051930,2016-05-19,30,3585,486.089,2624.084
2016051929,2016-05-19,29,3877,486.089,2624.084
2016051928,2016-05-19,28,4168,371.442,2397.751
2016051927,2016-05-19,27,4294,371.442,2397.751
2016051926,2016-05-19,26,4419,279.57,1980.739
2016051925,2016-05-19,25,4389,279.57,1980.739
2016051924,2016-05-19,24,4359,197.086,1616.389
2016051923,2016-05-19,23,4223,197.086,1616.389
2016051922,2016-05-19,22,4086,145.822,1482.668
2016051921,2016-05-19,21,3738,145.822,1482.668
2016051920,2016-05-19,20,3390,119.93,1259.869
2016051919,2016-05-19,19,2904,119.93,1259.869
2016051918,2016-05-19,18,2418,111.779,1103.706
2016051917,2016-05-19,17,1958,111.779,1103.706
2016051916,2016-05-19,16,1498,115.839,995.206
2016051915,2016-05-19,15,1128,115.839,995.206
2016051914,2016-05-19,14,757,132.202,957.519
2016051913,2016-05-19,13,491,132.202,957.519
2016051912,2016-05-19,12,225,174.368,960.352
2016051911,2016-05-19,11,113,174.368,960.352
2016051910,2016-05-19,10,0,239.385,1016.057
2016051909,2016-05-19,9,0,239.385,1016.057
2016051908,2016-05-19,8,0,258.598,1067.788
2016051907,2016-05-19,7,0,258.598,1067.788
2016051906,2016-05-19,6,0,293.435,1106.069
2016051905,2016-05-19,5,0,293.435,1106.069
2016051904,2016-05-19,4,0,356.68,1170.261
2016051903,2016-05-19,3,0,356.68,1170.261
2016051902,2016-05-19,2,0,357.539,1044.789
2016051901,2016-05-19,1,0,357.539,1044.789
2016052048,2016-05-20,48,0,2456.916,3108.685
2016052047,2016-05-20,47,0,2456.916,3108.685
2016052046,2016-05-20,46,0,2417.951,3031.721
2016052045,2016-05-20,45,3,2417.951,3031.721
2016052044,2016-05-20,44,5,2179.844,2968.828
2016052043,2016-05-20,43,107,2179.844,2968.828
2016052042,2016-05-20,42,209,1944.204,2917.813
2016052041,2016-05-20,41,424,1944.204,2917.813
2016052040,2016-05-20,40,639,1679.739,2759.985
2016052039,2016-05-20,39,954,1679.739,2759.985
2016052038,2016-05-20,38,1269,1515.179,2898.155
2016052037,2016-05-20,37,1713,1515.179,2898.155
2016052036,2016-05-20,36,2157,1337.574,3006.751
2016052035,2016-05-20,35,2666,1337.574,3006.751
2016052034,2016-05-20,34,3174,1150.059,3182.846
2016052033,2016-05-20,33,3603,1150.059,3182.846
2016052032,2016-05-20,32,4032,1167.908,3182.179
2016052031,2016-05-20,31,4356,1167.908,3182.179
2016052030,2016-05-20,30,4679,1200.127,3162.707
2016052029,2016-05-20,29,4912,1200.127,3162.707
2016052028,2016-05-20,28,5145,1241.487,3135.416
2016052027,2016-05-20,27,5173,1241.487,3135.416
2016052026,2016-05-20,26,5201,1335.3,3138.797
2016052025,2016-05-20,25,5027,1335.3,3138.797
2016052024,2016-05-20,24,4853,1459.421,3109.227
2016052023,2016-05-20,23,4593,1459.421,3109.227
2016052022,2016-05-20,22,4333,1579.038,3017.842
2016052021,2016-05-20,21,3856,1579.038,3017.842
2016052020,2016-05-20,20,3379,1648.243,2893.362
2016052019,2016-05-20,19,2771,1648.243,2893.362
2016052018,2016-05-20,18,2162,1720.301,2747.305
2016052017,2016-05-20,17,1661,1720.301,2747.305
2016052016,2016-05-20,16,1160,1813.262,2617.608
2016052015,2016-05-20,15,841,1813.262,2617.608
2016052014,2016-05-20,14,522,1934.066,2579.886
2016052013,2016-05-20,13,342,1934.066,2579.886
2016052012,2016-05-20,12,161,2020.367,2550.678
2016052011,2016-05-20,11,81,2020.367,2550.678
2016052010,2016-05-20,10,0,2094.555,2514.014
2016052009,2016-05-20,9,0,2094.555,2514.014
2016052008,2016-05-20,8,0,2172.204,2487.259
2016052007,2016-05-20,7,0,2172.204,2487.259
2016052006,2016-05-20,6,0,2313.037,2518.114
2016052005,2016-05-20,5,0,2313.037,2518.114
2016052004,2016-05-20,4,0,2458.305,2559.878
2016052003,2016-05-20,3,0,2458.305,2559.878
2016052002,2016-05-20,2,0,2628.394,2920.482
2016052001,2016-05-20,1,0,2628.394,2920.482
2016052148,2016-05-21,48,0,1798.196,2162.964
2016052147,2016-05-21,47,0,1798.196,2162.964
2016052146,2016-05-21,46,0,2018.026,2303.715
2016052145,2016-05-21,45,6,2018.026,2303.715
2016052144,2016-05-21,44,12,2196.733,2496.163
2016052143,2016-05-21,43,125,2196.733,2496.163
2016052142,2016-05-21,42,238,2367.822,2703.031
2016052141,2016-05-21,41,461,2367.822,2703.031
2016052140,2016-05-21,40,683,2346.457,2611.946
2016052139,2016-05-21,39,912,2346.457,2611.946
2016052138,2016-05-21,38,1140,2517.256,2861.516
2016052137,2016-05-21,37,1362,2517.256,2861.516
2016052136,2016-05-21,36,1584,2681.392,3087.462
2016052135,2016-05-21,35,1782,2681.392,3087.462
2016052134,2016-05-21,34,1980,2808.335,3333.666
2016052133,2016-05-21,33,2136,2808.335,3333.666
2016052132,2016-05-21,32,2291,2866.44,3339.284
2016052131,2016-05-21,31,2404,2866.44,3339.284
2016052130,2016-05-21,30,2517,2962.272,3334.434
2016052129,2016-05-21,29,2574,2962.272,3334.434
2016052128,2016-05-21,28,2630,3033.741,3296.666
2016052127,2016-05-21,27,2557,3033.741,3296.666
2016052126,2016-05-21,26,2483,3090.102,3183.112
2016052125,2016-05-21,25,2291,3090.102,3183.112
2016052124,2016-05-21,24,2099,3089.278,3109.112
2016052123,2016-05-21,23,1883,3089.278,3109.112
2016052122,2016-05-21,22,1666,3002.921,2986.262
2016052121,2016-05-21,21,1453,3002.921,2986.262
2016052120,2016-05-21,20,1239,2936.102,2902.151
2016052119,2016-05-21,19,1043,2936.102,2902.151
2016052118,2016-05-21,18,846,2870.129,2752.004
2016052117,2016-05-21,17,675,2870.129,2752.004
2016052116,2016-05-21,16,504,2794.387,2661.097
2016052115,2016-05-21,15,379,2794.387,2661.097
2016052114,2016-05-21,14,254,2794.331,2807.934
2016052113,2016-05-21,13,167,2794.331,2807.934
2016052112,2016-05-21,12,80,2783.125,2963.336
2016052111,2016-05-21,11,40,2783.125,2963.336
2016052110,2016-05-21,10,0,2740.69,3129.336
2016052109,2016-05-21,9,0,2740.69,3129.336
2016052108,2016-05-21,8,0,2588.775,3238.936
2016052107,2016-05-21,7,0,2588.775,3238.936
2016052106,2016-05-21,6,0,2403.34,3318.222
2016052105,2016-05-21,5,0,2403.34,3318.222
2016052104,2016-05-21,4,0,2248.944,3334.26
2016052103,2016-05-21,3,0,2248.944,3334.26
2016052102,2016-05-21,2,0,2487.403,3196.053
2016052101,2016-05-21,1,0,2487.403,3196.053
2016052248,2016-05-22,48,0,315.791,855.703
2016052247,2016-05-22,47,0,315.791,855.703
2016052246,2016-05-22,46,0,266.908,851.366
2016052245,2016-05-22,45,8,266.908,851.366
2016052244,2016-05-22,44,16,267.532,907.074
2016052243,2016-05-22,43,203,267.532,907.074
2016052242,2016-05-22,42,389,266.649,971.374
2016052241,2016-05-22,41,759,266.649,971.374
2016052240,2016-05-22,40,1128,283.356,1031.314
2016052239,2016-05-22,39,1521,283.356,1031.314
2016052238,2016-05-22,38,1914,266.948,1001.441
2016052237,2016-05-22,37,2316,266.948,1001.441
2016052236,2016-05-22,36,2717,244.137,963.189
2016052235,2016-05-22,35,3090,244.137,963.189
2016052234,2016-05-22,34,3462,234.002,949.336
2016052233,2016-05-22,33,3745,234.002,949.336
2016052232,2016-05-22,32,4028,225.016,897.782
2016052231,2016-05-22,31,4220,225.016,897.782
2016052230,2016-05-22,30,4411,223.13,851.732
2016052229,2016-05-22,29,4504,223.13,851.732
2016052228,2016-05-22,28,4597,233.464,864.033
